"boko haram releases video, admits responsibility for abducting over 200 nigerian schoolgirls from chibok in april."
west african leaders summit focus on ebola 
nigeria schoolgirl abductions: protest leader 'held'  
zimbabwe deports sa group freshlyground over mugabe video  
south africa's malema felt the heat too 
mauritania's radical opposition to boycott june vote  
protecting jacob zuma against booers: the anc dilemma  
libyan parliament does not recognise new pm: official  
chinese premier starts africa tour with visit to ethiopia  
guinea bissau in presidential runoff campaigns 
mauritania: the saharan nation of ocean fishermen 
nigeria cracks down before world economic forum event 
south africa agency promises nothing short of a credible poll 
julius malema strikes a chord in south africa townships 
#someonetellafricandiplomats that #diplomacy has gone online 
#nigeria girls' abduction: parents asked for photographs 
icc rejects muslim brotherhood call to probe #egypt 
mali's brocade: the best dyed cloth in the world? 
tunisian assembly approves electoral law 
south africa poll agency battles controversies 
kenya embassy in us calls off id issuance in atlanta 
icc rejects muslim brotherhood call to probe egypt 
abuja blast: car bomb attack rocks nigerian capital 
us secretary of state urges release of ethiopian detainees 
john kerry warns of 'genocide' risk in south sudan 
nine sudanese migrants die at libyan border 
china buoyant about prime minister's upcoming africa visit  
south africa allows imams to perform marriages 
#zambia draft charter release date mystery continues 
5 million children in africa's sahel face acute malnutrition: un 
blog - using technology to fight depletion of africa's natural resources 
dr congo rivals drawn together in champions league 
over 200 seized in somali swoop 
khartoum captures nuba mountains rebel base 
south africa sport still racially divided: study 
"sierra leone's free healthcare plan counts gains, losses "
lost legacy: untold story of dar es salaam 
south africa sport still racially divided: study 
"un lifts ban on ivorian diamonds, light weapons "
chinese premier to visit kenya  
world bank to lend tunisia $250m for reforms 
jailed bloggers spark ethiopia trend  
senegalese casamance rebels declare ceasefire 
burkina court refuses to rule on exhumation of ex-president sankara  
#egypt must prove it wants democracy: kerry 
"#nigeria's president goodluck jonathan has sacked his political advisor, ahmed gulak. no reason was given for the action."
tsvangirai battles to regain control of party 
a 'million-woman march' over nigeria's abducted schoolgirls 
un rights chief warns south sudan leaders  
mozambique extends voter registration  
"sierra leone's free healthcare plan counts gains, losses "
lost legacy: untold story of dar es salaam 
opinion - peacekeepers are providing shelter under fire in south sudan 
"un lifts ban on ivorian diamonds, light weapons "
rt @samirasawlani: painful.mothers& women from borno protest to find the girls captured in nigeria via @zahrahmusa #bringbackourgirls 
events in the great lakes region illustrate why oil is indeed a curse  
#egypt must prove it wants democracy: kerry 
"a man pulls a cart packed with chickens and a child through a nairobi suburb on april 29, 2014. "
new election law a step forward for burundi  via @irinnews
a 'million-woman march' over nigeria's abducted schoolgirls 
"#nigeria's president goodluck jonathan has sacked his political advisor, ahmed gulak. no reason was given for the action."
why #somalia wants to escalate kenya consular arrest 
kenya on tuesday urged ukraine and russia to peacefully resolve their border issues which have sparked tension between the two countries.
ministers of national security in east & central africa have blamed flow of illicit weapons for spike in trans-national crimes & terrorism.
ministers in charge of national security across the east & central african region have pledged to fight the cross border flow of small arms.
"#burundi has denied ""rumours"" that the un is planning to expel burundian peacekeepers serving in the african union in #somalia (amisom)."
why cars in central african republic have no wheels   
tsvangirai battles to regain control of party  
outrage grows two weeks after nigeria schoolgirls kidnapped 
east africa leaders to meet in tanzania 
blog - why #somalia wants to escalate kenya consular arrest 
ethiopia to host high level security meeting 
outrage over sa minister's comment on kenyan athletes  
us and un pressure kiir to halt military offensives 
malawi’s president bolts out of pre-election debate again  
mugabe plane forced to abort landing 
bouteflika 'flunked' inauguration oral exam: #algeria press 
#madagascar set for $630m european union aid 
"us-egypt ties 'turbulent,' egypt's foreign minister says "
kenya registers 4.7pc economic growth in 2013 
angolan leader visits france after years of frosty ties 
small-scale farmers hold key to growth of africa’s economy 
mob violence rife in drc’s ituri district 
central africa republic sees a ‘fight for wheels’  
mugabe plane forced to abort landing  
rt @sideastafrica: it should not be a crime for #youth to blog & express opinions on #socialmedia #ethiopia 
gaborone dam to dry up by september 
angolan leader visits france after years of frosty ties 
#madagascar set for $630m european union aid 
"us-egypt ties 'turbulent,' egypt's foreign minister says "
kenya registers 4.7pc economic growth in 2013 
bouteflika 'flunked' inauguration oral exam: #algeria press  
mugabe plane forced to abort landing 
polygamy legalised in kenya 
mob violence rife in drc’s ituri district 
"#kenya's marriage act 2014 defines various types of marriages as: monogamous, polygamous, customary, christian, islamic & hindu marriages."
#kenya's president signs marriage act 2014 into law it allows men to marry as many women as they please without consulting their wives.
nigerian community fights shell in uk court hearing 
un urges fossil fuel subsidies reform 
"rt @bbcafrica: inside #nigeria's sambisa forest, where kidnapped school girls are believed to be held  via @guardian"
imf warns tanzania over borrowing spree 
small-scale farmers hold key to growth of africa’s economy  
mob violence rife in drc’s ituri district 
car bomb kills two soldiers in libya 
opinion - will africa ever learn from past mistakes? 
the african cake is growing but don't tell that to the poor  via @sharethis
kenya’s envoy to us on the spot over opposition leader ‘snub’  
massive necropolis with some 50 mummies found in egypt 
"#ethiopia bloggers arrested for talking to us, media watchdog says  "
"pope francis salutes #zimbabwe's robert mugabe & his wife grace after the canonisation mass on april 27, 2014 (afp) "
"un high commissioner for human rights navi pillay (r) meets s.sudan minister benjamin marial in juba, april 28-afp "
nigerian community fights shell in uk court hearing 
egypt bans key anti-mubarak revolt group - judicial official 
"american oil firms not welcome here, bashir says "
imf warns tanzania over borrowing spree 
stuttering south sudan peace talks resume in ethiopia 
zambia's nkana shock tunisians in caf cup 
un urges fossil fuel subsidies reform 
nostalgic kaunda turns 90 
angolan president on extensive tour of europe 
us 'deeply troubled' by egypt death sentences 
