text,label,,,,,,
"rt @ventureslive: ""as women,,,0,,,,
rt @ventureslive: meet @shadeladipo country director for #weconnect international in nigeria. ,0,,,,,,
here's what you need to know as the africa food prize begins accepting nominations for this year -… ,0,,,,,,
follow @ventureslive for updates from the event! #internationalwomensday,0,0,,,,,
"we are live at the women in nigeria conference and exhibition,,,,,,,
"fans called him a 'monkey' during the game,,,0,,,,
kemen's disqualification from big brother naija should not be debatable. sexual harassment is a big deal -… ,0,0,,,,,
"strange disease kills four people in zamfara state,,,,,,,
donald trump has announced an upgraded set of immigration laws and they are still fundamentally flawed -… ,0,,,,,,
aviation minister says abuja airport will be shut on wednesday night -  ,0,,,,,,
here's what you need to know as the africa food prize opens nominations for this year -  ,0,,,,,,
onnoghen takes oath as chief justice of nigeria -  ,0,,,,,,
"fans called him a 'monkey' during the game,,,0,,,,
kemen's disqualification from big brother naija should not be debatable. sexual harassment is a big deal -… ,0,,,,,,
somalia records 114 deaths in 48 hours as drought worsens -  ,0,,,,,,
last week in nigeria: naira depreciates against the dollar and the first negative gdp growth in 25 years… ,0,,,,,,
rt @skynewsbreak: nigeria has warned its citizens not to travel to the u.s. and says several nigerians with valid visas have been put on th…,0,,,,,,
happy 60th independence day to ghana! what do you know about the gold coast? let us know by replying to this tweet. ,0,,,,,,
donald trump nominated for 2017 nobel peace prize -  ,0,,,,,,
somalia records 114 deaths in 48 hours as drought worsens -  ,-1,,,,,,
last week in nigerian economics: naira depreciates against the dollar and the first negative gdp growth in 25 years… ,0,0,,,,,
"angela merkel’s recent visit to egypt is making headlines for the wrong reasons,,0,,,,,
"last week,,,,,,,
"what to expect from the africa ceo forum,,,,0,,,
donald trump gives his first state of the union address and here's what it could mean for africa -… ,0,0,,,,,
"angela merkel’s recent visit to egypt is making headlines for the wrong reasons,,0,,,,,
"rt @ventureslive: ""social media journalism is neither a competition nor complementary to traditional journalism,,0,,,,,
"rt @ventureslive: ""facebook automatically adds captions to videos,,0,,,,,
"rt @ventureslive: ""next,,0,,,,,
"rt @ventureslive: ""in spite of the need for speed,,,,,,,
here's an infographic showing nigeria's gdp growth since 2011 -  ,0,-1,,,,,
"according to the ndic,,,,,,,
"why the federal government filed fresh charges against shell,,,0,,,,
"what to expect from the africa ceo forum,,,,0,,,
rt @ventureslive: we are live at the experience stage at landmark centre for day 5 of social media week lagos #smwlagos #smwsocialjournalis…,0,0,,,,,
"the significance of innovation is that it improves lives,,,,,,,
"assistant secretary of state for african affairs,,,0,,,,
nigeria’s gdp hits first negative growth in 25 years but @asorock appears to be hopeful -  ,0,0,,,,,
"omin,,0,,,,,
"the significance of innovation is that it improves lives,,,,,,,
marine le pen could face legal action for posting images of is executions on twitter -  ,0,0,,,,,
"linda thomas-greenfield,,,,,,,
lagos state government plans to take over national stadium from the federal government -  ,0,,,,,,
nnpc shuts down warri refinery -  ,0,,,,,,
nigeria’s gdp hits first negative growth in 25 years but @asorock appears to be hopeful -  ,0,,,,,,
president buhari approves private investments in refineries -  ,0,0,,,,,
"omin,,,,,,,
mtn announces its first loss ever -  ,0,,,,,,
militants in nigeria threaten to shut down mtn and other south african investments over xenophobic attacks -… ,0,,,,,,
gambia’s parliament removes age limit for presidential candidates -  ,0,,,,,,
africa's great civilisations: henry louis gates explains why understanding africa's history is more vital today -… ,0,,,,,,
#whitehouseleaks: donald trump blames the obama administration for the leaks which have tainted his presidency -… ,0,,,,,,
"the ceo,,,0,,,,
important lessons from @facebook at #socialmediaweeklagos #smwlagos2017 @smwlagos #smwlagos ,0,,,,,,
read more on this by following @ventureslive #smwlagos #smwlagos2017 ,0,,,,,,
"rt @ventureslive: ""design video content for sound off because most people who view videos on facebook watch without sound."" - hichram zarak…",0,,,,,,
africa's great civilisations: henry louis gates explains why understanding africa's history is more vital today -… ,0,,,,,,
#whitehouseleaks: donald trump blames the obama administration for the leaks which have tainted his presidency -… ,0,,,,,,
"the ceo,,0,0,,,,
"soludo,,0,,,,,
"tuface has donated $11,,,,,,,
"the story of white house,,,0,,,,
5 things the secretary general of opec talked about during his visit to nigeria -  ,0,,,,,,
"rt @ventureslive: ""we need the government to function in order for the media to be more effective."" - uzodinma iweala #smwimpactisviral #sm…",0,,,,,,
"rt @ventureslive: ""piggybacking on trending topics is one way of getting people to talk about important matters."" - @damikazeem #smwimpacti…",0,,,,,,
"rt @ventureslive: ""how do we get people to talk about issues that are important?"" - @venturesafrica #smwimpactisviral #smwlagos #smwlagos20…",0,,,,,,
"rt @ventureslive: ""look at the last elections,,,0,,,,
"rt @ventureslive: ""social media sometimes creates the illusion of impact that is discordant from reality."" - @venturesafrica #smwimpactisvi…",0,0,,,,,
"and we are go! we are discussing 'impact is viral: storytelling for social change,,0,,,,,
"we are live at our #smwlagos event,,0,,,,,
"tuface has donated $11,,,,,,,
"the story of white house,,,1,,,,
"nigeria: parents say queen's college,,,0,,,,
mtn has released a press statement warning its shareholders to expect full year losses for 2016 -… ,0,,,,,,
5 things the secretary general of opec talked about during his visit to nigeria -  ,0,,,,,,
osinbajo says fg will build gas industrial park in niger delta valued at $20 billion -  ,1,,,,,,
rt @ventureslive: video gives us the choice and freedom to share our stories and reach out to more people - @visual_kinetics #smwlagos #soc…,0,0,,,,,
"it's all fun and games right now at #smwlagos @ lagos,,,,,,,
we are live at day 2 of #smwlagos. artwork by @ice_builtmyempire #socialmediaweeklagos ,0,0,,,,,
"we are live at day 2 of#smwlagos. artwork by ice_builtmyempire @ lagos,,,,,,,
the introduction of a new forex policy by the central bank of nigeria forces naira appreciation -… ,0,,,,,,
"a female sudanese journalist has received threats from ""radical islamists"" over a recent article she wrote -… ",0,0,,,,,
"""dearest president,,0,,,,,
"nigeria: south east governors agree on security,,0,,,,,
"in famine-hit south sudan,,,,,,,
the introduction of a new forex policy by the central bank of nigeria forces naira appreciation -… ,0,0,,,,,
"the nigerian federal government says it will employ 350,,,,,,,
"a female sudanese journalist has received threats from ""radical islamists"" over a recent article she wrote -… ",0,0,,,,,
"rt @ventureslive: ""tech entrepreneurs in nigeria read too much of techcrunch and because of that,,,,,,,
"rt @ventureslive: ""early stage entrepreneurs in nigeria need to focus on unit economics and building their businesses."" - toro orero #smwla…",0,,,,,,
"rt @ventureslive: ""the next phase of social media is monetisation."" - jadesola osiberu #smwlagos #socialmediaweeklagos ",0,,,,,,
"rt @ventureslive: ""content creators need to know the copyright laws that protect their content and then enforce them."" - teju ajani #smwlag…",0,,,,,,
rt @ventureslive: the future of digital publishing: what investors are looking for in digital media #smwlagos @smwlagos @socialmediaweeklag…,0,,,,,,
"join us on wednesday for our @smwlagos event with uzodinma iweala,,,,0,,,
@smwlagos: breakthrough storytelling: content marketing today with @guardiannigeria #smwlagos follow @ventureslive for live updates,0,0,,,,,
"ventures africa is live at social media week lagos,,0,,,,,
"""dearest president,,,,,,,
"after the #onevoicenigeria protest,,0,0,,,,
"from the 1st of april,,,,,,,
money is not the answer to the famine crisis in south sudan. here's what will help: 'positive peace' -… ,0,,,,,,
"lagos,,,0,,,,
"after the #onevoicenigeria protest,,,0,,,,
rt @theatlantic: chimamanda adichie on what americans get wrong about africa  ,0,0,,,,,
"pick up a copy of the guardian life today and read about our editor-in-chief,,0,,,,,
"from the 1st of april,,,,,,,
there is an acute famine sudan and south sudan and there are fears that it will still escalate. what will help? -… ,0,0,,,,,
"following the central bank of nigeria's new policy,,0,,,,,
"due to the new central bank of nigeria policy,,,,,,,
"lagos,,,0,,,,
"rt @ventureslive: ""we need to validate the business of this country and the business of this country is us."" - @obiasika #unitedwestand #i…",0,,,,,,
"rt @ventureslive: obi asika,,,0,,,,
"rt @ventureslive: to join in the conversation on piracy,,,0,,,,
ventures africa is live at the united we stand stakeholders conference today in lagos. please follow @ventureslive for more #unitedwestand,0,0,,,,,
"the university of nigeria,,0,,,,,
"according to @fitchratings,,,,,,,
rt @ajplus: this charity set up a “baby bin” for people who want to abandon their children. ,0,,,,,,
libya: the military chief of staff imposed a travel ban restricting women under 60 from travelling alone...in 2017… ,0,,,,,,
@transferwise launched a new service that allows users send money internationally through facebook's messenger app… ,0,,,,,,
@transferwise launched a new service that allows users send money internationally through facebook's messenger app… ,0,,,,,,
rotimi akeredolu to be sworn in as ondo state governor on friday -  ,0,0,,,,,
"rt @guardian: aisha used to hunt with her grandfather. now she leads a band of hunters,,,,,,,
"in libya,,0,0,,,,
"the university of nigeria,,,,,,,
efcc recovers 17 exotic cars from ex-customs officer -  ,0,,,,,,
@fitchratings has said that the new forex policy by the cbn may help banks in nigeria. here's how:… ,0,,,,,,
"the president of azerbaijan has appointed his wife,,,0,,,,
