text,label,,,,,
team #savetheelephants excited about  #nsecharitytradingday . we can make a difference in our generation by doing t… ,0,,,,,
all fun and excitement at #nsecharitytradingday as we trade to #savetheelephant  ,0,,,,,
rt @arimusmedia: the #nsecharitytradingday is primarily focused on raising funds and awareness about conservation and the environment. #sav…,0,,,,,
rt @parapetcleaning: very nice kobi! let's #saveourelephants #nsecharitytradingday ,0,,,,,
"rt @arimusmedia: ""we must not allow our elephants to become extinct"" #nsecharitytradingday #savetheelephants ",0,,,,,
rt @lesleyhoka: @aginaaby enthused with his trade at the #nsecharitytradingday #savetheelephants ,0,,,,,
rt @kobikihara: with @cleanernyagzz and @ben we are so winning at trading all for a great cause #nsecharitytradingday    and #savetheelepha…,0,,,,,
@aginaaby making a call to raise funds towards elephants conservation @ste_kenya  #nsecharitytradingday ,0,,,,,
all fun and excitement at #nsecharitytradingday as we trade to #savetheelephant ,0,,,,,
rt @okitaben: elephants are great swimmers #nsecharitytradingday to conserve elephants in tsavo and kenya @ste_kenya @kwskenya @nsekenya,0,,,,,
rt @officialjmbugua: we're in business! all the money raised today goes towards elephant conservation. we hav lots to do! #nsecharitytradin…,0,,,,,
rt @ste_kenya: join the cause to #savetheelephants! pay bill: 733333 #nsecharitytradingday @nsekenya ,0,,,,,
rt @arimusmedia: additional beneficiaries in 2016 will be borana conservancy & two children’s charities that supported by nse. #nsecharityt…,0,,,,,
there is no event like #nsecharitytradingday to #savetheelephants . the @nsekenya is glad to partner with you. ,0,,,,,
rt @ste_kenya: abby agina preparing to making his call @nsekenya #nsecharitytradingday the profits will go to #savetheelephants ,0,,,,,
rt @aseasecretariat: now happening at @nsekenya #nsecharitytradingday #savetheelephants #nsekenya @ste_kenya ,0,,,,,
join @carolinemutoko as she trades to #savetheelephants during #nsecharitytradingday which is currently underway. ,0,,,,,
rt @nabwireo: trading for charity is on. @nsekenya #saveourelephants ,0,,,,,
rt @priskkenya: ongoing: excited to be part of the nse charity trading day #thensecharityday #representingperformers ,0,,,,,
rt @soskenya: @soskenya supports the @nsekenya #nsecharitytradingday,0,,,,,
"sam kimani,,,0,,,
rt @ste_kenya: @nsekenya chairman giving a short speech about the #nsecharitytradingday to #savetheelephants ,0,,,,,
"rt @carolinemutoko: kicking off the nse charity trading day.,,,,,,
@nsekenya ,,,,,,
#iloveelephants ",0,,,,,
"rt @ramah_nyang: well,,,0,,,
"rt @oluocheli: when is the event ending? everyone is invited? ,,,,,,
@nyach_ke @iam_bett @nijengeke @tolbert_ke @nycenyaga @nsekenya",0,,,,,
rt @ste_kenya: and we are about to start... @nsekenya #nsecharitytradingday to #savetheelephants ,0,,,,,
rt @officialjmbugua: about to start trading at @nsekenya with my 'boss' this afternoon  @vicky_njeru. happy to be representing @asa_talent!…,0,,,,,
#nsecharitytradingday about to kick off in style as we #savetheelephants . make a trade and support the cause. ,0,,,,,
join the #nsecharitytradingday lets  #savetheelephants ,0,,,,,
rt @ste_kenya: we hope so too! #jointheherd #savetheelephants #nsecharitytradingday @nsekenya ,0,,,,,
rt @musyoxmuendo: trade @nsekenya for a noble cause. #nsecharitytradingday now on! ,0,,,,,
rt @officialjmbugua: with @vicky_njeru from @nsekenya about to begin the #nsecharitytradingday to #savetheelephants ...follow the convo all…,0,,,,,
rt @asa_talent: half way through #nsecharitytradingday raising money to #savetheelephants! thrilled to sponsor this giant cause! @nsekenya…,0,,,,,
"rt @arimusmedia: traders are getting ready! #nsecharitytradingday #savetheelephant ,,,,,,
,,,,,,
@nsekenya ",0,,,,,
rt @sydwechuli: i support the #nsecharitytradingday. elephants are worth more alive. @nsekenya,0,,,,,
rt @arimusmedia: happening today @nsekenya for the 2016 #nsecharitytradingday ,0,,,,,
rt @rawlingsmulanda: i support #savetheelephants initiative @nsekenya,0,,,,,
rt @ste_kenya: in an hour! the much awaited @nsekenya #nsecharitytradingday to #savetheelephants ,0,,,,,
"rt @emerestar: @nsekenya set up to go for nsecharitytradingday  ,,,,,,
#savetheelephants,,,,,,
#endivorytrade ",0,,,,,
"rt @officialjmbugua: on my way to participate in the #nsecharitytradingday at @nsekenya. a cause to #savetheelephants. na like ndovu,,0,,,,
"rt @carolinemutoko: a few hours to go before my novice trading experience @nsekenya ,,,,,,
nervous,,,,,,
#nsecharitytradin…",0,,,,,
rt @nabwireo: proud to be part ot this event @nsekenya i support the #nsecharitytradingday let’s #savetheelephants ,0,,,,,
rt @anuelmich: i support the #nsecharitytradingday let's #savetheelephants and bring an end to ivory trade @nsekenya.,0,,,,,
illicit trade of elephant tusks is creating a crisis in kenya @nsekenya is making a difference on... ,0,,,,,
illicit trade of elephant tusks is creating a crisis in kenya @nsekenya is making a difference on… ,0,,,,,
,0,,,,,
"elephants are social creatures. they express grief,,0,,,,
"to donate to #nsecharitytradingday and #savetheelephants ,,,,,,
mpesa paybill number: 733333,,,,,,
account number: charity... ",0,,,,,
"to donate to #nsecharitytradingday and #savetheelephants ,,,,,,
mpesa paybill number: 733333,,,,,,
account number: charity trad… ",0,,,,,
funds raised during the nse charity trading day will go towards protecting elephants in kenya.  we are focused on... ,0,,,,,
"the ste – tsavo elephant tracking project is to understand how the elephants interact with the new sgr ,,,,,,
",0,,,,,
"turnover declined to kes.297m from the previous session’s kes.550m,,-1,,,,
@carolinemutoko we will be glad to have you on the floor.,0,,,,,
"rt @carolinemutoko: i'm a guest trader tomorrow @nsekenya ,,,,,,
so - if you get a call from me,,,,,,
to whatever i ask for is ""yes""!…",0,,,,,
"rt @sammy_kibet: join the @nsekenya 2016 charity trading day tomorrow the 14th of october. ,,,,,,
#savetheelephant 🐘 ",0,,,,,
"research by ste revealed that an estimated 100,,0,,,,
"research by ste revealed that an estimated 100,,0,,,,
@nsekenya was very delighted to host @cmauganda team when they paid a courtesy call to @nsekenya  during their keny… ,0,,,,,
"some 19m shares valued at kes.550m were traded in 1,,,-1,,,
"catherine karita,,,0,,,
prospectus for government of kenya infrastructure bond offer ifb1/2016/015.:  ,0,,,,,
rt @handsoffeles: tim 🐘's life has been threatened twice as a result of human wildlife conflict. #ntvwild talk. @wildlifedirect ,0,,,,,
rt @ntvkenya: tim one of the largest and iconic was darted and collared find out why this is critical in saving both elephants and humans #…,0,,,,,
rt @ste_kenya: poachers continue to reduce elephant population in drastic numbers.  ,0,,,,,
"turnover declined to kes.636m from the previous session’s kes.1bn,,-1,,,,
@nsekenya takes this opportunity to congratulate the winners of #2016nseinvestmentchallenge  #makinginvestingcool ,0,,,,,
"special thanks to the participants,,0,,,,
"special thanks to the participants,,0,,,,
rt @_poppa254: @franklin_mutua thanks for bagging the 300g reward.effort well paid @nsekenya  #nseinvestmentchallengeawardsceremony ,0,,,,,
franklin mutua is the winner of the 2016 investment challenge #makinginvestingcool ,0,,,,,
the 1st runners up for nse invest challenge goes to kenyatta university #makinginvestingcool,0,,,,,
#makinginvestingcool ,0,,,,,
the participants of 2016 nse investment challenge waiting eagerly for winning team announcement #makinginvestingcool ,0,,,,,
pius nduatih: we urge you to continue learning through mentorship and internships which will expose you to more... ,0,,,,,
pius nduatih: we urge you to continue learning through mentorship and internships which will expose you to more opp… ,0,,,,,
"pius nduatih,,,0,,,
"pius nduatih,,,0,,,
"catherine karita,,,0,,,
"catherine gitonga: investment challenge opens doors like mentorship,,0,,,,
"catherine gitonga: investment challenge opens doors like mentorship,,0,,,,
rt @_poppa254: such a privilege to be part of it. am honoured ,0,,,,,
geoffrey odundo: it is important we instil the culture of savings and investment among the youth in this country... ,0,,,,,
geoffrey odundo: it is important we instil the culture of savings and investment among the youth in this country… ,0,,,,,
the #nseinvestmentchallengeawardsceremony about to begin in the next few minutes #makinginvestingcool ,0,,,,,
"the bourse opened the week with a total of 44m shares valued at kes.1bn,,1,,,,
total kenya limited changes to the board of directors:  ,0,,,,,
rt @asa_talent: one week to go to the @nsekenya #charity trading day! we are thrilled to be an official sponsor supporting save the #elepha…,0,,,,,
"week on week turnover dropped to kes.2bn on a volume of 92m shares,,-1,,,,
rt @barclays_kenya: i'm pleased to announce that we’re also working closely with the capital markets authority & @nsekenya to launch etfs -…,0,,,,,
"some 12.6m shares valued at kes.292m were traded in 1,,,1,,,
rt @yvonne1118: @kcauniversity @yvonne1118 @wifel_ke @nsekenya @bramuel_mwalo ...this is a rich panel... very rich! #wifel2016 ,0,,,,,
rt @yvonne1118: @yvonne1118 @wifel_ke @kcauniversity @nsekenya @bramuel_mwalo challenged by this panel. #wifel2016 ,0,,,,,
rt @kcauniversity: day 2 of wifel  @wifel_ke @nsekenya #wifel2016 @unwomenafrica @womenonboardske @njugunaalice @standardkenya ,0,,,,,
rt @yvonne1118: @wifel_ke @kcauniversity @nsekenya @bramuel_mwalo @shammymartha ,0,,,,,
#mycountryisknownfor its elephants and @nsekenya won't relent in its effort to conserve and #savetheelephants #nsecharitytradingday.,0,,,,,
"turnover declined to kes.214m from the previous session’s kes.563m,,0,,,,
rt @ythera_mwai: interesting conversations at wifel 2016. gender inclusivity isn't a favor it's just good business @kcauniversity @nsekenya,0,,,,,
rt @kenyabankers: habil: the banking sector has partnered with the @nsekenya to initiate the development of a green bonds market. #catalyst…,0,,,,,
kenya airways limited results of election of directors:  ,0,,,,,
"some 28m shares valued at kes.563m were traded in 1,,,-1,,,
"the bourse opened the week with a total of 24.9m shares valued at kes.678m,,-1,,,,
"elephant numbers have dropped 62% over the last decade,,0,,,,
"rt @ste_kenya: proposal to close domestic ivory markets - cites,,0,,,,
rt @samnkimani: enjoying #csweek2016 with some of my staff and customers at koinange branch @jamiiborabank ,0,,,,,
"did you know that elephants have incredible memory? they express grief,,,0,,,
"did you know that elephants have incredible memory? they express grief,,,0,,,
"week on week turnover rose to kes.7.3bn on a volume of 163m shares,,1,,,,
atlas african industries limited increases interest in bonanzawin:  ,0,,,,,
does wildlife play a key role in our economy?  #nsecharitytradingday ,0,,,,,
rt @wildlifedirect: satellite tracking technology helps keep elephants safe  via @thestarkenya @paulakahumbu @kwsken…,0,,,,,
"equities,,,,,,
some 35m shares valued at kes.484m were traded in 1,,,0,,,
"some 35m shares valued at kes.484m were traded in 1,,,-1,,,
did you know around 82 elephants are killed daily? join us by donating to the cause #saveourelephants during... ,0,,,,,
did you know around 82 elephants are killed daily? join us by donating to the cause #saveourelephants during… ,0,,,,,
east african breweries limited notice of the ninety- fourth annual general meeting.:  ,0,,,,,
"according to iucn report,,,,0,,
"according to iucn report,,,,0,,
rt @wildaid: .@lupita_nyongo shared a snapshot of her kenyan safari with us today on @theellenshow -- check out her psa 4 #elephants! ,0,,,,,
"some 21m shares valued at kes.570m were traded in 1,,,-1,,,
@iamchief_denno kindly dm us your full name and id number so that we can do a refund.,0,,,,,
car & general (kenya) limited cautionary announcement on the proposed joint venture by car & general trading ...... ,0,,,,,
car & general (kenya) limited cautionary announcement on the proposed joint venture by car & general trading ... ,0,,,,,
"equities,,,,,,
boosted by the sale of safaricom shares turnover rose to kes.1.3bn from the previous session’s kes.412m,,0,,,,
"turnover rose to kes.1.3bn from the previous session’s kes.412m,,1,,,,
"the bourse opened the week with a total of 13m shares valued at kes.304m,,-1,,,,
the nse 2015-2016 investor handbook gives investors and stakeholders essential info about companies listed on the... ,0,,,,,
the nse 2015-2016 investor handbook gives investors and stakeholders essential info about companies listed on the n… ,0,,,,,
"week on week turnover rose to kes.4.1bn on a volume of 195m shares,,1,,,,
photos of the recently concluded u.s. - africa business forum which strengthens trade and financial ties between... ,0,,,,,
"turnover rose to kes.2.7bn from the previous session’s kes.349 m,,,1,,,
rt @snehasshah: bob karina: small and medium companies are an opportunity for investors to diversify in africa #usafrica ,0,,,,,
rt @snehasshah: @karinabob showcasing how the @nsekenya is innovating for investors in africa #usafrica @tr_africa ,0,,,,,
rt @uschamberafrica: @uschamberafrica  & @thomsonreuters exploring how to change the perception of the risk of doing business in africa #us…,0,,,,,
rt @johnmuinde20: wanna join @nsekenya in making a difference in our environment? #saveourelephants ,0,,,,,
"some 17.9m shares valued at kes.349m were traded in 962 deals,,-1,,,,
