text,label,,
crowds hurl abuse at south african cannibalism suspects  ,0,,
#egypt extends state of emergency for three months starting friday: official gazette ,0,,
one of liberia's main parties calls for halt to election results ,0,,
one of #liberia's main parties calls for halt to election results ,0,,
"no #congo election until mid-2019,,0,
"#kenya gov't bans protests from city centres,,0,
#southafrica to woo investors at imf meetings ,0,,
many nigerians displaced by boko haram fighting not ready to return home #nigeria ,0,,
#kenya vote in balance as crisis deepens after odinga quits ,0,,
#botswana finds anthrax outbreak after spate of hippo deaths ,0,,
"more trees help water sanitation,,0,
african markets - factors to watch on oct. 9 ,0,,
diary-emerging markets economic events to nov 30 ,0,,
wrapup1-soccer-nigeria first african country to qualify for russia ,0,,
kenyan assets tumble after opposition leader pulls out of election #kenya ,0,,
kenyan assets tumble after opposition leader pulls out of election #kenya ,0,,
#zambia emergency powers decree to end at midnight on wednesday ,0,,
"opponent of rwandan president denies insurrection,,0,
south africa's durban port remains closed after severe storm ,0,,
"sub-saharan africa to grow at a slower rate this year,,0,
#kenya vote in balance as crisis deepens after odinga quits  ,0,,
"no #congo election until mid-2019,,0,
kenyan police fire teargas at opposition protesters demanding election reforms  #kenya ,0,,
rt @reutersshowbiz: black model who appeared in dove ad says it was not racist  ,0,,
"#kenya court,,0,
#kenya parliament passes controversial election law amendment ,0,,
#kenya high court rules minor candidate should be on ballot for poll re-run ,0,,
#southafrica's central bank says #kpmg does not pose financial stability risk ,0,,
"#southafrica's economic woes domestic,,0,
soccer-nigeria first african side to book world cup place ,0,,
corrected-soccer-nigeria first african side to claim world cup place ,0,,
update 1-u.s deaths in niger highlight africa military mission creep ,0,,
kenyan opposition leader raila odinga  withdraws from repeat presidential poll #kenya ,0,,
eu aims to reopen embassy in libya ,0,,
zimbabwe's mugabe creates cyber ministry in cabinet reshuffle ,0,,
mckinsey says will pay back fees if south african court finds eskom deal illegal ,0,,
#kenya president: elections will go ahead despite opposition leader's withdrawal  ,0,,
breaking:  #kenya opposition leader withdraws from presidential election re-run  ,0,,
just in: kenyan opposition leader raila odinga withdraws from oct.26 presidential election re-run - television broa… ,0,,
gunmen kill two in attack on university convoy in #kenya  ,0,,
imf cuts #southafrica growth forecasts as politics takes it toll ,0,,
liberians hope for peace in vote still haunted by civil war  #liberia  ,0,,
#nigeria's buhari asks lawmakers to approve $5.5 bln in foreign loans ,0,,
#kenya opposition lawmakers say to boycott parliament over proposed election law amendments ,0,,
#mckinsey says will pay back fees if s.african court finds #eskom deal illegal ,0,,
vampire scare prompts un pullout from southern malawi ,0,,
police: gunmen kill two in attack on #kenya university students ,0,,
breaking: police: gunmen kill two in attack at #kenya university ,0,,
"breaking: gunmen open fire at #kenya university,,0,
vampire scare prompts un pullout from southern #malawi ,0,,
protests test tribal authority on south africa's platinum belt ,0,,
aide to #ivorycoast parliament speaker arrested over arms cache ,0,,
#zimbabwe's mugabe creates cyber ministry in cabinet reshuffle ,0,,
"w. africa crude-angola offers steady,,0,
african markets - factors to watch on oct. 6 ,0,,
diary-emerging markets economic events to nov 30 ,0,,
south african rand hits 6-month low amid global sell-off ,0,,
south african retailer tfg drops #kpmg as auditor ,0,,
#nigeria set to start mass trial of boko haram suspects behind closed doors ,0,,
"sonangol chief dos santos says post ""not subject to the election"" #angola  ",0,,
"kenya police use teargas,,0,
speaker of ethiopian parliament submits resignation ,0,,
nigeria's state oil company says transparency allegations are baseless ,0,,
swiss woman abducted in sudan by criminal gang for ransom:  official ,0,,
critic of #rwanda's president blocked from planning trial defence: lawyer ,0,,
blackrock moving to local market nigerian bonds ,0,,
"#kenya police use teargas,,0,
#southafrica to restock #chad with black rhinos ,0,,
swiss woman abducted in #sudan by criminal gang for ransom:  official ,0,,
#botswana's choppies to open 40 new stores in region ,0,,
"tunisian migrant,,0,
"nigerian vp osinbajo says running for presidency not ""on the cards"" #nigeria ",0,,
"as johnson sirleaf exits,,,0
#kenya rights group: 37 killed in protests after august elections ,0,,
"rupp,,0,
"#congo militants attack bases in northeast,,0,
"nigerian vp osinbajo says running for presidency not ""on the cards""  #nigeria ",0,,
jubilation in #egypt after first world cup berth in 28 years ,0,,
protests test tribal authority on #southafrica's platinum belt ,0,,
#sudan to extend ceasefire through end-december: suna ,0,,
speaker of ethiopian parliament submits resignation  #ethiopia ,0,,
"as johnson sirleaf exits,,,0
"w. africa crude-angolan trades,,0,
african markets - factors to watch on oct. 5 ,0,,
update 1-niger soldiers killed in ambush near mali border -officials ,0,,
niger soldiers killed in ambush near mali border -officials ,0,,
egypt court recommends death penalty for 13 members of disbanded militant group ,0,,
congo militants ambush and kill travellers in northeast - lawmakers  ,0,,
south africa close in on big victory over bangladesh ,0,,
ghana gas depot blast kills at least 6 - fire service  ,0,,
"armed faction takes over protection of libyan oil and gas complex,,0,
nigeria first african side to book world cup place  ,0,,
"gas explosion rocks ghana's capital accra,,0,
"nigeria anti-graft agency rejects ex-first lady's ""witch-hunt"" accusation ",0,,
african markets - factors to watch on oct. 4 ,0,,
factbox-new war on cholera aims to consign killer disease to history books ,0,,
emerging market inflows fall to lowest since january -iif ,0,,
zimbabwe's mugabe says may make cabinet changes next week  ,0,,
south africa's fedusa wants to review pic investments ,0,,
tanzanian president splits energy and mining in ministry shake-up  ,0,,
south africa's num miners union in pay dispute at kroondal ,0,,
angola's state oil firm saves $1.7 bln after spending cuts ,1,,
pentagon says fourth u.s. soldier killed in niger ambush  ,0,,
"trump,,0,
bodies of egyptians killed by islamic state in libya recovered -report  ,0,,
"w. africa crude-angolan excess grows,,0,
african markets - factors to watch on oct. 3 ,0,,
diary-emerging markets economic events to nov 30 ,0,,
update 1-at least 17 killed in cameroon separatist clashes -amnesty ,0,,
"glencore to buy chevron south africa stake,,0,
rwandan president's challenger faces incitement charge in court ,0,,
u.s. poised to lift sanctions on sudan: official ,0,,
"#southafrica's standard bank weighs ties with #mckinsey,,0,
#nigeria's buhari meets oil minister after nnpc corruption allegations ,0,,
"east congo militia attacks u.n. base,,0,
#southafrica's crisis-hit power utility appoints a new acting ceo ,0,,
"#southafrica's eskom asks mckinsey,,0,
#nigeria's dangote withdraws tie-up deal with #southafrica's ppc ,0,,
"in mugabe's #zimbabwe,,0,
rwandan president's challenger faces incitement charge in court #rwanda ,0,,
"police teargas kenyan vote protesters,,0,
#southafrica's gigaba wants concerns over irregularities at state pension fund probed ,0,,
#kenya police teargas vote protesters in capital ,0,,
"#zimbabwe's mnangagwa,,,0
#southafrica's central bank says has not instructed banks on ties with #kpmg ,0,,
kolo toure named as assistant coach for #ivorycoast ,0,,
u.s. poised to lift sanctions on #sudan: official ,0,,
"#southafrica's #eskom asks #mckinsey,,0,
update 1-nigerian army to conduct training exercises in niger delta ,0,,
russia's novak says to meet saudi arabia's falih in moscow -ria ,0,,
african markets - factors to watch on oct. 2 ,0,,
kenya central bank to hold its next rate-setting meeting on nov 23 ,0,,
critic of rwandan president to face criminal trial on friday ,0,,
"scandal-hit kpmg south africa vows reforms,,0,
diary-emerging markets economic events to nov 30 ,0,,
nigerian lawmakers to probe state oil firm corruption allegations #nigeria ,0,,
"libyan mps demand apology from britain's fm over dead bodies remark  #libya ,,,
 ",0,,
hilton to add 100 hotels to its chain in #africa over five years ,0,,
"u.s. confirms three soldiers killed,,0,
"rt @alertnet: rape,,0,
military operations ongoing after deadly attack on u.s. and #niger troops  ,0,,
critic of rwandan president to face criminal trial on friday  #rwanda ,0,,
"u.s.,,0,
#kpmg south africa ceo promises reform after gupta scandal ,0,,
#kpmg south africa ceo has not found systemic problems at firm ,0,,
"#kpmg south africa ceo ""greatly disappointed"" by gupta work ",0,,
us risk managers advised  #eskom to stop paying #mckinsey  ,0,,
political and policy uncertainty weigh on #southafrica's economy: cenbank ,0,,
us risk managers advised s.african utility to stop paying #mckinsey  #eskom ,0,,
"#sudan expects u.s. to lift sanctions,,0,
"u.s.,,0,
update 1-at least seven shot dead amid cameroon anglophone protests ,0,,
nigeria's buhari says will not allow state to be dismembered by secessionists ,0,,
"soldiers shoot dead 6,,0,
#southafrica's #vodacom followed due process in bidding for govt contract- ceo  ,0,,
rwanda charges critic of president with inciting insurrection  #rwanda ,0,,
#rwanda charges critic of president with inciting insurrection ,0,,
"tanzanian president discloses salary,,0,
"#nigeria anti-graft agency rejects ex-first lady's ""witch-hunt"" accusation  ",0,,
#southafrica's economy hurt by political and policy uncertainty - central bank ,0,,
update 1-soccer-monreal and iwobi lead arsenal stroll past brighton ,0,,
main ethnic group in #nigeria's delta oil hub criticizes army exercise ,0,,
activists celebrate #botswana's transgender court victory ,0,,
#southafrica's chamber of mines rules out talks with ministry over disputed charter ,1,,
"tanzanian president discloses salary,,1,
"#southafrica's  #transnet to spend additional $6 billion on ports,,0,
"#southafrica's #eskom to appoint new board,,0,
"from death to no-contact,,0,
critic of rwandan president charged with insurrection: prosecutor's spokesman  #rwanda  ,0,,
"islamic state kill one,,0,
tension grips nigerian city as separatist leader goes missing #nigeria ,0,,
"#nigeria,,0,
three from africa on brink of world cup qualification ,0,,
#southafrica's auditor-general says #eskom's wasteful spending balloons ,0,,
"top anc official says party concerned about tensions between industry,,0,
"law to let museveni extend rule brought to ugandan parliament #uganda ,,,
 ",0,,
somali man charged in canada attack was ordered deported from u.s ,0,,
britain's boris johnson jokes about dead bodies in #libya ,0,,
south africa's wits university drops kpmg as auditor ,0,,
"#nigeria's 2017 capex to hit 440.9 bln naira next week,,0,
soccer-monreal and iwobi lead arsenal stroll past brighton ,0,,
